Ściąganie drążka nachwytem na szerokość barków|REPEAT|SPLIT;FBW;FITNESS|8|BACK|1) Pozycja siedząca, przodem do wyciągu. Kolana zablokowane o wałki.2) Drążek trzymany nachwytem na szerokości barków. Ramiona wyprostowane w górze.|1) Weź wdech, odchyl się nieznacznie, ruch przyciągania drążka rozpocznij od maksymalnego opuszczenia barków oraz ściągnięcia łopatek do siebie. 2) Intencją ruchu jest przyciągnięcie łokci do bioder ściąganie kontynuuj, aż drążek znajdzie się w okolicy górnej części klatki piersiowej. 2) Zatrzymaj ruch na ułamek sekundy, a następnie wraz z wydechem spokojnym ruchem rozpocznij opuszczanie ciężaru do maksymalnego rozciągnięcia.|1) Unikaj kołysania tułowiem i „rozpędzania” drążka.2) Ćwiczenie wykonuj powoli, z pełnym wyczuciem zaangażowanej grupy mięśniowej.3) Postaraj się inicjować ruch z mięśni grzbietu, a nie z ramion.4) Skup się podczas wykonywania ruchu.5) Zwróć uwagę na prawidłowe oddychanie.|sciaganie_drazka_nachwytem_na_szerokosc_barkow.mp4
Wiosłowanie w oparciu o kolano|REPEAT|SPLIT;FBW;FITNESS|15|BACK|1) Pozycja wykroczno-rozkroczna (noga zakroczna w tył i lekko na zewnątrz).2) Łokieć oparty na nodze z przodu. 3) Plecy proste, hantla w dłoni, ramię skierowane w dół.|1) Utrzymuj prawidłową pozycję ciała i wykonaj wdech, a następnie przyciągnij sztangielkę pionowo w górę, kierując ją w stronę biodra, jednoczenie maksymalnie zbliżając łopatkę do kręgosłupa i w dół. 2) Kontynuuj ruch do momentu, w którym sztangielka będzie znajdowała się na wysokości biodra, a plecy uzyskają szczytowe napięcie. 3) Utrzymaj napięcie przez ułamek sekundy. 4)  opuszczania wykonaj zdecydowanie wolniej niż podnoszenia, zrób wydech.|1) Postaraj się zachować proste plecy podczas wykonywania ćwiczenia.2) Ćwiczenie wykonuj powoli, z pełnym wyczuciem zaangażowanej grupy mięśniowej.3) Skoncentruj się na tym, aby ruch następował poprzez napięcie mięśni pleców, a nie ramion.4) Nie szarp ciężaru, ogranicz dodatkowe ruchy ciała do minimum.5) Zwróć uwagę na prawidłowe oddychanie.6) Zbyt szybkie wykonywanie ćwiczenia jest błędem technicznym.|wioslowanie_w_oparciu_o_kolano.mp4
Wiosłowanie hantlą w oparciu ręką o ławeczkę|REPEAT|SPLIT;FBW;FITNESS|15|BACK|1)Pozycja wykroczna przed ławeczką lub innym miejscem podporu.2) Ręka oparta o podwyższenie. 3) Plecy proste, hantla w dłoni, ramię skierowane w dół.|1) Utrzymuj prawidłową pozycję ciała i wykonaj wdech, a następnie przyciągnij sztangielkę pionowo w górę, kierując ją w stronę biodra, jednoczenie maksymalnie zbliżając łopatkę do kręgosłupa i w dół.2) Kontynuuj ruch do momentu, w którym sztangielka będzie znajdowała się na wysokości biodra, a plecy uzyskają szczytowe napięcie.3) Utrzymaj napięcie przez ułamek sekundy. 4)  opuszczania wykonaj zdecydowanie wolniej niż podnoszenia, zrób wydech.|1) Postaraj się zachować proste plecy podczas wykonywania ćwiczenia.2) Ćwiczenie wykonuj powoli, z pełnym wyczuciem zaangażowanej grupy mięśniowej.3) Skoncentruj się na tym, aby ruch następował poprzez napięcie mięśni pleców, a nie ramion.4) Nie szarp ciężaru, ogranicz dodatkowe ruchyciała do minimum.5) Zwróć uwagę na prawidłowe oddychanie.6) Zbyt szybkie wykonywanie ćwiczenia jest błędem technicznym.7) Jako podparcie możesz wykorzystać dowolną stabilną podporę.|wioslowanie_w_oparciu_reka_o_laweczke.mp4
Podciąganie chwytem młotkowym|REPEAT|SPLIT;FBW;FITNESS|18|BACK|1) Drążek trzymany chwytem neutralnym (chwyt młotkowy) na szerokość barków.2) Ramiona wyprostowane, wzrok skierowany przed siebie.3) Łopatki ściągnięte w tył.|1) Napinając mięsień najszerszy grzbietu i trzymając łopatki złączone, ugnij ramiona w łokciach i prowadząc je wzdłuż tułowia, postaraj się wykonać ruch przyciągania łokci do tułowia.2) Kontynuuj ruch, dopóki broda nie znajdzie się nad drążkiem.3) Dopnij mocno mięśnie pleców, a następnie wykonaj wydech powietrza.4) Wróć do pozycji wyjściowej, opuszczając tułów oraz wykonując płynny wdech.5) Wykonaj wyznaczoną liczbę powtórzeń.|1) Unikaj kołysania tułowiem i „zarzucania” ciała w górę. Nie odbijaj się także z nóg.2) Ćwiczenie wykonuj powoli, z pełnym wyczuciem zaangażowanej grupy mięśniowej i poprawną techniką.3) Postaraj się inicjować ruch z mięśni grzbietu, a nie z ramion.4) Skup się podczas wykonywania ruchu.5) Zwróć uwagę na prawidłowe oddychanie.6) Zwróć uwagę na prawidłową pozycję miednicy. 7) Nie doprowadzaj do pełnego wyprostu ramion podczas opuszczania tułowia.8) Nie śpiesz się podczas wykonywania tego ćwiczenia, zbyt szybkie wykonanie jest błędem technicznym.|podciaganie_chwytem_mlotkowym.mp4
Podciąganie nachwytem z pomocą gumy oporowej|REPEAT|SPLIT;FBW;FITNESS|18;13|BACK|1) Przed przyjęciem pozycji wyjściowej zamocuj gumę oporową na drążek i załóż drugi koniec na stopy/stopę. 2) Złap za drążek nachwytem (kciuki skierowane do wewnątrz), szerzej niż rozstaw barków.3) Ramiona wyprostuj, wzrok skieruj w przód.4) Ściągnij łopatki w tył.|1) Napinając mięsień najszerszy grzbietu i trzymając złączone łopatki, ugnij ramiona w łokciach i prowadząc je na boki, podciągnij tułów w górę. 2) Kontynuuj ruch, dopóki broda nie znajdzie się nad drążkiem.3) Dopnij mocno mięśnie pleców, a następnie wykonaj wydech powietrza.4) Wydłużając fazę opuszczania, wróć do pozycji wyjściowej, opuszczając tułów oraz wykonując płynny wdech.5) Wykonaj wyznaczoną liczbę powtórzeń.|1) Dobierz siłę gumy oporowej do swoich możliwości siłowych.2) Unikaj kołysania tułowiem i „zarzucania” ciała w górę. Nie odbijaj się także z nóg.3) Ćwiczenie wykonuj powoli, z pełnym wyczuciem zaangażowanej grupy mięśniowej i poprawną techniką.4) Postaraj się inicjować ruch z mięśni grzbietu, a nie z ramion.5) Skup się podczas wykonywania ruchu.6) Zwróć uwagę na prawidłowe oddychanie.7) Zwróć uwagę na prawidłową pozycję miednicy. 8) Nie doprowadzaj do pełnego wyprostu ramion podczas opuszczania tułowia.9) Nie śpiesz się podczas wykonywania tego ćwiczenia, zbyt szybkie wykonanie jest błędem technicznym.|brak
Wiosłowanie sztangą nachwytem w pełnym opadzie tułowia|REPEAT|SPLIT;FBW;FITNESS|14|BACK|1) Ustaw stopy na szerokość bioder. Złap sztangę nachwytem (kciuki skierowane do wewnątrz) nieco szerzej niż szerokość barków. 2) Trzymając proste plecy, podnieś sztangę do pozycji, w której tułów będzie prawie równoległy do podłoża. 3) Ugnij lekko nogi w kolanach, wypchnij klatkę piersiową w przód, głowa stanowi przedłużenie kręgosłupa.|1) Przed rozpoczęciem ruchu złącz łopatki, weź oddech do przepony.2) Trzymając prawidłową pozycję i zachowując naturalną krzywiznę kręgosłupa, zacznij przyciągać sztangę bezpośrednio przy nogach w okolice dolnych części brzucha do osiągnięcia pozycji końcowej.3) Sztangę opuszczaj po udach do pełnego wyprostu ramion. 4) Wykonaj ćwiczenie zadaną ilość powtórzeń.|1) Postaraj się zachować proste plecy podczas wykonywania ćwiczenia.2) Ćwiczenie wykonuj powoli, z zachowaniem odpowiedniej techniki.3) W czasie wykonywania tego ćwiczenia nie doprowadzaj do tworzenia się tzw. kociego grzbietu, tj. wygięcia pleców w łuk.4) Skup się podczas wykonywania ruchu.5) Zwróć uwagę na prawidłowe oddychanie.6) Postaraj się wykonywać ruch poprzez przyciągnięcie łokci do tułowia. Nie przyciągaj ciężaru mięśniami ramion.7) Dobierz obciążenie tak, aby pozwalało na utrzymanie w 100% poprawnej techniki.8) Nie śpiesz się podczas wykonywania tego ćwiczenia, zbyt szybkie wykonanie jest błędem technicznym.|wioslowanie_sztanaga_trzymana_nachwytem_do_klatki_w_opadzie_tulowia.mp4
Wiosło Pendlaya|REPEAT|SPLIT;FBW;FITNESS|14|BACK|1) Ustaw stopy na szerokość bioder. Złap sztangę nachwytem (kciuki skierowane do wewnątrz), nieco szerzej niż szerokość barków. 2) Ugnij lekko nogi w kolanach, wypchnij klatkę piersiową w przód, głowa stanowi przedłużenie kręgosłupa pochyl tułów niemalże równolegle do podłoża. 3) Sztanga spoczywa na podłodze, bezpośrednio pod klatką piersiową, oddalona kilka centymetrów od piszczeli.|1) Utrzymując prawidłową pozycję ciała i tułów w miejscu, podnieś sztangę bezpośrednio z ziemi, przyciągnij gryf w okolicę dolnej części klatki piersiowej. Łokcie prowadź na bok, dociśnij łopatki mocno do siebie.2) Zatrzymaj ruch na ułamek sekundy w momencie, kiedy sztanga znajdzie się blisko tułowia.3) Wraz z wdechem powietrza wykonaj powoli ruch opuszczania, obniżając sztangę do pozycji wyjściowej – tzn. na podłoże.4) Wykonaj ćwiczenie zadaną ilość powtórzeń.|1) Postaraj się zachować proste plecy podczas wykonywania ćwiczenia.2) Ćwiczenie wykonuj powoli, z zachowaniem odpowiedniej techniki.3) W czasie wykonywania tego ćwiczenia nie doprowadzaj do tworzenia się tzw. kociego grzbietu, tj. wygięcia pleców w łuk.4) Skup się podczas wykonywania ruchu.5) Zwróć uwagę na prawidłowe oddychanie.6) Postaraj się wykonywać ruch poprzez pracę mięśni grzbietu, a nie mięśni ramion.7) Dobierz obciążenie tak, aby pozwalało na utrzymanie w 100% poprawnej techniki.|wioslo_pendlaya.mp4
Trap Y raise|REPEAT|SPLIT;FBW;FITNESS|4|BACK|1) Oprzyj się na ławce skośnej ustawionej 45 stopni w górę. 2) Znajdź pozycję, w której zaprzesz się stabilnie stopami, a głowa będzie spoczywała poza ławką.3) Ręce swobodnie opuść bezpośrednio pod barkami.|1) Leżąc w pozycji wyjściowej, postaraj się złączyć łopatki oraz przesunąć je w dół.2) Utrzymując złączone łopatki, postaraj się unieść płynnie wyprostowane ręce na wysokość uszu.3) Zatrzymaj ruch na ułamek sekundy.4) Utrzymując pozycję łopatek, powoli opuszczaj ręce, kontrolując napięcie mięśni pleców.5) Wróć do pozycji wyjściowej.|1) Kluczowym elementem tego ćwiczenia jest praca łopatek. Łopatki muszą zostać złączone i przesunięte w dół.2) Jeśli masz problem z odpowiednią pracą łopatek, wówczas poproś drugą osobę, aby położyła wskazujący palec w okolice dolnej części łopatek, bezpośrednio na kręgosłup, a następnie postaraj się ścisnąć palec tej osoby.3) Unikaj zbyt dużego przeprostu w odcinku lędźwiowym, nie odrywaj mostka od ławki. 4) Nie wysuwaj barków w przód podczas rozpoczynania ruchu unoszenia rąk.5) Nie zadzieraj głowy w górę. 6) Mięśnie zaangażowane w ruch potrzebują precyzji technicznej oraz większej liczby powtórzeń, przez co obciążenie do tego ćwiczenia może być minimalne, 1–2 kg. 7) Nie śpiesz się podczas wykonywania tego ćwiczenia, zbyt szybkie wykonanie jest błędem technicznym.|trap_y_raise.mp4
Wiosłowanie w podporze – row renegate|REPEAT|SPLIT;FBW;FITNESS|15|BACK|1) Na twardym podłożu oprzyj hantle na szerokość barków, nie przeginaj nadgarstków. Ramiona w łokciach wyprostowane, ale nie przeprostowane.2) Stopy ustaw szerzej niż szerokość bioder. 3) Ustaw biodra tak, by utworzyć jedną linię pomiędzy ramionami, plecami, biodrami i nogami. 4) Ustabilizuj pozycję poprzez poprawny oddech przeponą i napięcie mięśni pośladków oraz brzucha.|1) Zdecydowanym ruchem unieś hantlę w górę, starając się przyciągnąć ją w stronę biodra do momentu zrównania się hantli z biodrem. Równocześnie przyciągnij mocno łopatkę do kręgosłupa oraz wykonaj wydech. 2) Kontrolowanym ruchem opuść hantlę do pozycji wyjściowej.3) Powtórz ruch drugą ręką.|1) Aby zapewnić odpowiednie zabezpieczenie kręgosłupa, przez cały czas trwania ćwiczenia zachowuj stałe napięcie mięśni brzucha i pośladków.2) Postaraj się zachować naturalną krzywiznę kręgosłupa, nie przeginaj odcinka lędźwiowego w dół.3) Aby zapewnić sobie odpowiednią równowagę, dopuszczalna jest lekka rotacja w biodrach i na stopach.4) Postaraj się rozłożyć ciężar całego ciała na wszystkich punktach podparcia.5) Wykonaj kilka prób, dobierając indywidualne ułożenie stóp i ramion, lecz postaraj się dążyć do pozycji przedstawionej na zdjęciu.6) Nie śpiesz się podczas wykonywania tego ćwiczenia, zbyt szybkie wykonanie jest błędem technicznym.|wioslowanie_w_podporze_row_renegate.mp4
Wiosłowanie hantlą w klęku podpartym na ławeczce|REPEAT|SPLIT;FBW;FITNESS|15;3|BACK| 1) Ustaw prawe kolano na jednym końcu ławeczki płaskiej. 2) Utrzymując plecy proste, pochyl tułów do przodu do momentu, w którym będzie równolegle do podłoża. 3) Oprzyj prawą rękę na drugim końcu ławeczki. 4) Lewą ręką podnieś sztangielkę znajdującą się z boku ławki. Palce zwróć w stronę tułowia.| 1)Utrzymując prawidłową pozycję, wykonaj wdech, a następnie przyciągnij sztangielkę pionowo w górę,kieruj ją w stronę biodra, jednocześnie maksymalnie zbliżając łopatkę do kręgosłupa i w dół. 2) Kontynuuj ruch do momentu, w którym sztangielka będzie znajdowała się na wysokości biodra. 3) Utrzymaj napięcie przez ułamek sekundy. 4)  opuszczania wykonaj zdecydowanie wolniej niż podnoszenia, zrób wydech.| 1) Postaraj się zachować proste plecy podczas wykonywania ćwiczenia. 2) Ćwiczenie wykonuj powoli, z pełnym wyczuciem zaangażowanej grupy mięśniowej. 3) Skoncentruj się na tym, aby ruch następował poprzez napięcie mięśni pleców, a nie ramion. 4) Skup się podczas wykonywania ruchu. 5) Zwróć uwagę na prawidłowe oddychanie. 6) Postaraj się utrzymać tułów statycznie.|wioslowanie_hantla_w_kleku_podpartym_na_laweczce.mp4
Wiosłowanie hantlami w oparciu o ławkę skośną|REPEAT|SPLIT;FBW;FITNESS|15;4|BACK| 1) Sztangielki trzymane chwytem neutralnym (palce skierowane do tułowia). Klatka piersiowa oparta o ławeczkę skośną dodatnią (kąt około 45 stopni). 2) Stopy pozostają zaparte o ziemię. 3) Głowa w jednej linii z plecami, ramiona wyprostowane, prostopadle do podłoża.|1) Utrzymując prawidłową pozycję ciała, wykonaj wdech, a następnie przyciągnij sztangielki pionowo w górę, kieruj je w stronę bioder, jednocześnie maksymalnie zbliżając łopatki do kręgosłupa i w dół.2) Kontynuuj ruch do momentu, w którym sztangielki będą znajdować się na wysokości bioder.3) Utrzymaj napięcie przez ułamek sekundy. 4)  opuszczania wykonaj zdecydowanie wolniej niż podnoszenia, zrób wydech.| 1) Ćwiczenie wykonuj powoli, z pełnym wyczuciem zaangażowanej grupy mięśniowej. 2) Ta odmiana wiosłowania polecana jest osobom mającym problemy z dolną częścią pleców. Wsparcie o ławkę odciąża tę część kręgosłupa. 3) Skup się podczas wykonywania ruchu. 4) Zwróć uwagę na prawidłowe oddychanie. 5) Pamiętaj o mocnym napięciu mięśni pleców w szczytowym momencie ruchu.|wioslowanie_hantlami_w_oparciu_o_lawke_skosna.mp4
Wiosłowanie sztangą trzymaną nachwytem do klatki w opadzie tułowia|REPEAT|SPLIT;FBW;FITNESS|14|BACK|1) Trzymając sztangę nachwytem (palce skierowane w dół), nieco szerzej niż na szerokość barków, ugnij lekko nogi w kolanach i wykonaj opad tułowia w przód.2) Ramiona wyprostowane, ustawione prostopadle do podłoża.|1) Utrzymując prawidłową pozycję ciała, wykonaj wdech, a następnie przyciągnij sztangę pionowo w górę, kieruj ją w stronę mostka, jednocześnie maksymalnie zbliżając łopatki do kręgosłupa.2) Zatrzymaj ruch na ułamek sekundy w momencie, kiedy sztanga znajduje się blisko tułowia.3) Wykonując wydech powietrza, powoli obniż sztangę do pozycji wyjściowej.4) Wykonaj wyznaczoną liczbę powtórzeń.|1) Postaraj się zachować proste plecy podczas wykonywania ćwiczenia.2) Ćwiczenie wykonuj powoli, z pełnym wyczuciem zaangażowanej grupy mięśniowej.3) W czasie wykonywania tego ćwiczenia nie możesz doprowadzać do tworzenia się tzw. kociego grzbietu, czyli wygięcia pleców w łuk.4) Skup się podczas wykonywania ruchu.5) Zwróć uwagę na prawidłowe oddychanie.6) Postaraj się wykonywać ruch poprzez mocną pracę łopatek.|wioslowanie_sztanaga_trzymana_nachwytem_do_klatki_w_opadzie_tulowia.mp4
Klasyczny martwy ciąg|REPEAT|SPLIT;FBW;FITNESS|14|BACK| 1) Półprzysiad przed sztangą, ciało mocno pochylone.2) Sztanga nad stopami, blisko piszczeli.3) Ramiona wyprostowane, ustawione na szerokość barków 4) Plecy wyprostowane, głowa powinna stanowić przedłużenie kręgosłupa.| 1) Utrzymując prawidłową pozycję wyjściową, wykonaj mocny wdech powietrza do brzucha. Wybierz luz na sztandze, a następnie zacznij unosić sztangę z ziemi, wykonując wyprost w stawach biodrowych oraz kolanowych.2) Sztangę prowadź blisko nóg, nie pozwól, aby podczas ruchu plecy wygięły się w łuk. 3) Kończąc ruch, utrzymuj mocne napięcie mięśni brzucha oraz pośladków i wykonaj wydech. 4) Utrzymaj pozycję przez sekundę, następnie nabierając kolejny wdech, w kontrolowany sposób odstaw sztangę na podłogę. Utrzymuj plecy proste, a mięśnie brzucha mocno napięte. 5) Wykonaj wyznaczoną liczbę powtórzeń, za każdym razem odkładaj sztangę na podłogę.| 1) Warunkiem do wykonania ćwiczenia jest zdolność utrzymania prostych pleców.2) Ćwiczenie wykonuj powoli, z pełną kontrolą. 3) Pamiętaj o ustabilizowaniu sylwetki poprzez uruchomienie tłoczni brzusznej, czyli wdech przeponowy oraz napięcie mięśni brzucha. 4) Tylko poprawne wykonywanie tego ćwiczenia zapewnia bezpieczeństwo. 5) W celu wzmocnienia chwytu jedną dłonią możesz chwycić sztangę podchwytem.|klasyczny_martwy_ciag_fabryka.mp4
